"year","key","yearly_cases_C","yearly_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
2001-01-01,82,7,7,"0","0","0","0","0","0","1","1","1","1",397.913428288776,0.0841917673339843,5.91259046989938,4,65,297.398699837912,0.420161043649226
2001-01-01,83,4,4,"1","1","1","1","1","1","1","1","1","1",120.454749431175,0.10416650793457,11.2890968982847,1,67,297.525025793714,0.48541623927187
2001-01-01,84,3,3,"0","0","0","1","1","1","1","1","1","1",313.290939768886,0.182017010417863,13.3886672831445,2,25,297.537303110605,0.516312778718057
2001-01-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",47.4800327300253,0.090162028137207,7.00688957081776,2,67,297.523243826964,0.531192889666459
2001-01-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",73.7473913465811,0.0210066762695312,6.80016046404093,4,70,297.567318713895,0.454820398250063
2001-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",1268.84407570126,1.75092797784423,33.7610154073123,2,61,297.484269316963,0.547665896065699
2001-01-01,88,0,0,"0","0","0","0","0","0","0","0","0","0",593.932795080726,0.326204999877929,3.81194315377556,0,40,293.569050308898,1.53756300649633
2001-01-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",106.31388823941,0.0192010375366211,1.15775270256659,0,43,295.148228825518,0.913622269382972
2001-01-01,90,0,0,"0","0","0","0","0","0","0","0","0","0",289.562802599886,0.0087203173828125,3.13685038895768,0,40,292.998012329328,1.45322822429855
2001-01-01,91,0,0,"0","0","0","0","0","0","0","0","0","0",101.570818619773,0,1.39019568811274,0,41,295.984063383856,0.927879566523686
2001-01-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",124.374489638923,0,3.12480262897471,0,42,294.216253794969,1.34195486470036
2001-01-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",11.3826311053904,0,1.38737107762427,0,45,296.415604504517,0.724943539225021
2001-01-01,94,5,5,"0","0","0","0","0","0","0","0","0","0",154.774844856511,0,1.06465527563979,0,43,294.79594519591,1.15284454487588
2001-01-01,95,0,0,"0","0","0","0","0","0","0","0","0","0",328.28364516098,0,1.68344662592055,0,48,297.084700215048,0.561398117254781
2001-01-01,96,0,0,"0","0","0","0","0","0","0","0","0","0",183.769699286951,0,1.48432438135483,0,44,296.972258988742,0.63229645310286
2001-01-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",196.103223741975,0,1.0894487848482,0,46,296.979286612502,0.519443280792136
2001-01-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",231.725436017747,0,0.840526098999024,0,47,296.545009360055,0.436584948703665
2001-01-01,99,21,21,"1","1","1","1","1","1","1","1","1","1",4354.28185943224,11.4695524633847,32.2744724181241,1,1,297.755684478686,0.621579448885504
2001-01-01,100,11,11,"1","1","1","1","1","1","1","1","1","1",7822.21628098912,11.7941149864624,32.848586264013,1,1,297.756017960111,0.542348428159969
2001-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",23023.7537587602,12.3215481262196,35.2511026447435,2,1,297.75657849475,0.674398433694965
2001-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",75.8304711438833,0,6.01462941032143,3,56,295.148092803366,0.980063996518379
2001-01-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",159.638750359768,0,2.63920913082346,7,32,297.187013577935,0.649397038970526
2001-01-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",173.441736570073,0,2.97947363676136,3,71,297.518581083957,0.586233510975472
2001-01-01,105,18,18,"1","1","1","1","1","1","1","1","1","1",23379.1771043654,11.8421407605314,32.7044688766455,1,1,297.756431856996,0.691690713701024
2001-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",23379.1771043654,11.8421407605314,32.7044688766455,1,1,297.756431856996,0.691690713701024
2002-01-01,1,20,20,"1","1","1","1","1","1","1","1","1","1",7685.25367252297,12.3676996894865,33.0884507502332,1,1,298.033176626036,0.814402473009606
2002-01-01,2,3,3,"1","1","1","1","1","1","1","1","1","1",229.650909378661,12.2303571067434,32.3899996899021,1,1,298.033051295165,0.815297712626916
2002-01-01,3,1,1,"0","0","0","0","0","0","1","1","1","1",1808.46505919955,0,11.7803175493989,4,4,297.916327239188,0.859709200234201
2002-01-01,4,3,3,"1","1","1","1","1","1","1","1","1","1",700.675641916162,10.415879456114,29.850178019625,1,1,298.023484887275,0.800538027199271
2002-01-01,5,1,1,"0","0","0","0","0","0","0","0","0","1",182.424924654752,0,1.41174516394928,7,27,298.160068715386,0.582269089219422
2002-01-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",582.740718977157,0,1.70252673467275,7,6,298.18229285732,0.747283861560266
2002-01-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",86.1970772905103,0,0.872427463439942,0,2,298.198143656349,0.468349475360987
2002-01-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",402.22918330219,0,0.411220517578125,0,7,298.130977435108,0.550913197565847
2002-01-01,9,1,1,"1","1","1","1","1","1","1","1","1","1",689.141089768795,11.6132086978872,31.437695608938,1,1,298.030426389175,0.74165296071157
2002-01-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",898.387400253364,1.08393618958836,36.9911304270127,2,3,298.022312241566,0.729886279380635
2002-01-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",868.211602340087,0.659562730491488,26.5270502997743,3,3,298.024377904611,0.633354097709961
2002-01-01,12,1,1,"0","0","0","1","1","1","1","1","1","1",464.779707182516,3.25723590961313,30.6477662411357,2,3,298.027441241518,0.642550664251951
2002-01-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",577.164362886922,11.1385619863539,29.4711826013696,1,1,298.029672957338,0.586940207782169
2002-01-01,14,2,2,"0","1","1","1","1","1","1","1","1","1",4911.600023304,12.7217438446507,35.1394001537508,2,1,298.033289430157,0.629165195246233
2002-01-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",214.323950477303,7.75240923855845,34.9716909551378,2,1,298.033289430157,0.67042192936074
2002-01-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",171.448908019439,0.331360993626014,39.0076787364346,2,11,297.986264661504,0.650506156474632
2002-01-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",702.323215047599,0,50.5270754080117,1,10,297.924795745416,0.847990129859965
2002-01-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",358.319002826478,0,47.5524913460337,1,8,297.964727363478,0.671268107570439
2002-01-01,19,1,1,"0","1","1","1","1","1","1","1","1","1",1653.55807374064,12.5102565259139,36.0771243986973,2,1,298.033289430157,0.70136447994662
2002-01-01,20,1,1,"0","0","0","0","0","0","1","1","1","1",1203.36859838742,0.000872569580078125,15.6572250906233,4,11,297.976937650198,0.696982453379112
2002-01-01,21,1,1,"0","0","0","0","0","0","1","1","1","1",299.10875887645,0,15.1760529227839,4,5,297.920592570051,0.619451017557101
2002-01-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",400.376777277599,0,28.0514076591782,3,5,297.968105052092,0.722543864034545
2002-01-01,23,2,2,"0","0","0","0","0","1","1","1","1","1",1637.26543057114,0.271381250061035,13.6481947546452,3,35,297.822342388922,0.73497655016537
2002-01-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",543.895454895106,0,36.5320627186394,1,10,297.896815702907,0.726585966622043
2002-01-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",185.4350954874,0,4.56902086072467,3,37,297.818055467059,0.858030350339245
2002-01-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",65.4948994116411,0,3.57135249731109,4,22,297.80572798323,0.673198789201116
2002-01-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",607.955584110177,0,13.6277306046604,1,38,297.762472228572,0.825329462680448
2002-01-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",209.602193825948,0,1.12884491427648,6,39,297.739206614857,0.895313104731701
2002-01-01,29,2,2,"0","0","0","0","0","0","1","1","1","1",295.452578350018,0,4.4918986616445,4,37,297.807946009531,0.759617692796978
2002-01-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",353.413737969541,0,3.79910879026954,5,22,297.806312602149,0.73797228400872
2002-01-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",502.157758302248,0.102998569091797,1.96761784872043,6,36,297.76450901526,0.760031767286861
2002-01-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",154.780874598999,0,3.2425892420051,5,22,297.810239147127,0.873781459574053
2002-01-01,34,7,7,"1","1","1","1","1","1","1","1","1","1",538.865210122438,0.337382611022949,19.3623900258579,1,24,297.862175845742,0.57922701419571
2002-01-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",176.121173648373,0,0.172441174777401,7,29,297.792125184992,0.675359739721327
2002-01-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",155.700100092067,0,0.084876473449707,7,34,297.751050975173,0.578602813347907
2002-01-01,37,4,4,"1","1","1","1","1","1","1","1","1","1",901.066521140648,0.349827526977539,19.7295373479345,1,26,297.835938213705,0.484353900537027
2002-01-01,38,4,4,"1","1","1","1","1","1","1","1","1","1",1048.94394518472,0.409574078369141,15.4855953606211,1,25,297.860474999895,0.62735578239588
2002-01-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",230.566057759169,0,0.777773797359689,6,31,297.874212004765,0.593628539774668
2002-01-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",81.6527603155707,0,0.342074374474619,5,33,297.988972734167,0.711592689470475
2002-01-01,41,1,1,"1","1","1","1","1","1","1","1","1","1",589.734611771133,0.179986112121582,34.9733093432464,1,30,297.953439085328,0.613774760851808
2002-01-01,42,0,0,"0","0","0","0","0","0","1","1","1","1",288.818875919767,0,5.76341826535549,4,28,297.874028465501,0.527960045413119
2002-01-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",118.323799165419,0,0.0691910395507812,0,12,297.618568546295,0.513905994217575
2002-01-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",683.418962410279,0,10.4214579485012,4,9,297.87480029593,0.675637551588855
2002-01-01,45,14,14,"1","1","1","1","1","1","1","1","1","1",2030.72717959569,0.479221804138184,10.2173374890834,1,13,295.578191646955,1.10536331725912
2002-01-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",241.670685840883,0.0270098348999024,1.03362702420606,4,16,296.073530291258,0.932136855964372
2002-01-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",190.035168848089,0.0104526035766602,1.05673521974787,1,17,294.575690233806,0.742215942656456
2002-01-01,48,0,0,"1","1","1","1","1","1","1","1","1","1",328.103845102357,0.0793434346313476,7.53070375979282,1,19,297.218101351349,0.916430418567176
2002-01-01,49,3,3,"1","1","1","1","1","1","1","1","1","1",197.759258313054,0,9.45149877523517,1,14,297.423749631589,0.812943258036102
2002-01-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",145.255570364207,0,7.88235066572623,1,23,297.477636701195,0.864282391841062
2002-01-01,51,3,3,"0","0","0","0","0","1","1","1","1","1",188.155405984012,0,1.41584476643616,3,18,297.70995674732,0.509636957202786
2002-01-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",63.1977361332642,0,5.05932909989484,1,20,297.4174547968,0.660880874283089
2002-01-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",15.999673624554,0.10464065826416,4.01678956824548,1,21,297.408387528116,0.800091481296851
2002-01-01,54,2,2,"0","0","0","0","0","0","1","1","1","1",39.8913537820632,0.00785184924316406,1.18725784936308,4,15,297.712619692698,0.759584679549373
2002-01-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",700.401282515534,0.479221804138184,9.7099794525256,1,13,295.569693715406,1.05901617267026
2002-01-01,56,15,15,"0","0","0","0","0","0","0","0","1","1",1898.47742124994,0.381788445007324,6.89541255192877,6,55,296.466832415377,1.03004558008259
2002-01-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",658.056065691065,0,23.8552985884215,6,54,297.273704391488,0.840307296339778
2002-01-01,58,3,3,"0","0","0","0","0","0","0","0","1","1",360.581167123702,0,6.99195668145368,6,57,296.41131876748,0.735414511962798
2002-01-01,59,2,2,"0","0","0","0","0","0","0","1","1","1",404.812835067914,0.381788445007324,7.90884863373103,5,55,296.48852581789,0.98468934403571
2002-01-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",167.162204575391,0.345733149305874,12.8262741257195,2,56,295.701702185468,0.993115743763551
2002-01-01,61,0,0,"0","0","0","0","0","1","1","1","1","1",247.454833694687,0,10.3707365882352,3,56,296.203813587061,1.09474971980353
2002-01-01,62,6,6,"0","0","0","0","0","0","0","0","0","1",1098.6013915476,0.135306123718262,7.27114292507582,7,49,297.531124879647,0.607325340445889
2002-01-01,63,4,4,"0","0","0","0","0","1","1","1","1","1",526.647983015675,0.0322625169067383,3.34740463606603,3,19,297.129048317725,0.990250890431957
2002-01-01,64,2,2,"0","0","0","0","0","0","0","0","1","1",1281.20337408486,0,11.0527661503667,6,54,297.38912143529,0.799671782431056
2002-01-01,65,4,4,"0","0","0","0","0","0","0","0","0","1",186.45221514814,0.0287993586425781,6.5046214450796,7,50,297.478702977995,0.799812632624966
2002-01-01,66,3,3,"0","0","0","0","0","0","0","0","0","1",410.525047944223,0.0366455518188477,4.10394139094263,7,52,297.364220182695,0.667596003249055
2002-01-01,67,1,1,"0","0","0","0","0","0","0","0","0","1",1612.36363638273,0,3.97517993624029,7,32,297.607711865537,0.642141229516905
2002-01-01,68,1,1,"0","0","0","0","0","0","0","0","0","1",907.1899596897,0.00872920867919922,3.93044678272275,7,51,297.564790601441,0.775709709358048
2002-01-01,69,2,2,"0","0","0","0","0","0","0","0","0","1",699.800499358677,0,1.68184752350595,7,53,297.65070580418,0.760419727652087
2002-01-01,70,17,17,"1","1","1","1","1","1","1","1","1","1",989.470413790318,1.75092811730957,33.3604684374844,1,61,297.866008203846,0.589549099172988
2002-01-01,71,4,4,"1","1","1","1","1","1","1","1","1","1",793.12551297153,0.357412914916992,11.2517914086401,1,66,297.836823654759,0.427886832239056
2002-01-01,72,0,0,"1","1","1","1","1","1","1","1","1","1",176.039230522293,0.107701077392578,5.7702850105878,1,68,297.826387741522,0.607154147217593
2002-01-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",154.587549250415,0.154287776184082,16.3924693667911,1,69,297.925749048945,0.466073107700637
2002-01-01,74,1,1,"1","1","1","1","1","1","1","1","1","1",335.0768506338,2.20675049462892,27.9801859001531,1,58,297.976701126369,0.208645202908493
2002-01-01,75,1,1,"0","0","0","0","0","0","0","1","1","1",84.6998611913428,0,2.50391416052126,5,59,297.922321856997,0.52765139782731
2002-01-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",83.0667674610784,0.0877955924072265,12.5754426323405,1,60,297.939891642076,0.473502270537179
2002-01-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",63.9766612156276,0.65394170636106,21.7075070502955,2,61,297.861619374983,0.466732148924939
2002-01-01,78,1,1,"1","1","1","1","1","1","1","1","1","1",2183.18103143064,1.75092811730957,37.1166434342157,1,61,297.866008203846,0.541747820861664
2002-01-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",219.64163265469,0.229859120178223,11.4646123514003,1,62,297.722782842404,0.475009528754998
2002-01-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",158.714048575896,0.0166607393188477,24.5363236254672,2,63,297.827362905173,0.502528788137695
2002-01-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",175.145365902537,0,18.3288968054389,1,64,297.893658797443,0.540723033565507
2002-01-01,82,5,5,"0","0","0","0","0","0","1","1","1","1",400.112655325067,0.0859457681884765,6.15815299065132,4,65,297.783357786095,0.438442916500168
2002-01-01,83,0,0,"1","1","1","1","1","1","1","1","1","1",114.743315802004,0.112044388305664,10.873053046703,1,67,297.862613140894,0.500652516512225
2002-01-01,84,0,0,"0","0","0","1","1","1","1","1","1","1",309.266216435517,0.189019297161027,12.8211477645478,2,25,297.875579548704,0.533228585688862
2002-01-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",45.3881196924546,0.0927881251831055,6.96209656100571,2,67,297.864537807464,0.545721310495846
2002-01-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",78.7735149836517,0.0218819533691406,6.80113160673488,4,70,297.911366339059,0.473513565070074
2002-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",1389.57291772816,1.75092811730957,33.0802887441656,2,61,297.866008203846,0.589549099172988
2002-01-01,88,9,9,"0","0","0","0","0","0","0","0","0","0",650.23255461008,0.332310473999023,4.02810037856446,0,40,293.922510076203,1.7336635962717
2002-01-01,89,12,12,"0","0","0","0","0","0","0","0","0","0",181.26501917476,0.0192010375366211,1.00730895073218,0,43,295.529899518078,1.05916677321492
2002-01-01,90,2,2,"0","0","0","0","0","0","0","0","0","0",308.830377528313,0.0139525092773437,3.0863375377937,0,40,293.367517343921,1.58011547483507
2002-01-01,91,12,12,"0","0","0","0","0","0","0","0","0","0",121.614394096192,0,1.23708323997467,0,41,296.386601876629,1.07324690622427
2002-01-01,92,8,8,"0","0","0","0","0","0","0","0","0","0",124.401007815385,0,3.30300652791916,0,42,294.573737458942,1.5463111554081
2002-01-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",14.9384947026482,0,0.83106890134708,0,45,296.833072545112,0.799439267144729
2002-01-01,94,15,15,"0","0","0","0","0","0","0","0","0","0",204.791248355811,0,1.00019724271815,0,43,295.160206256842,1.3242801697684
2002-01-01,95,3,3,"0","0","0","0","0","0","0","0","0","0",343.863478964156,0,2.08685597545835,0,48,297.538945877782,0.599259800319314
2002-01-01,96,4,4,"0","0","0","0","0","0","0","0","0","0",212.793024148371,0,1.95492339910889,0,44,297.424063267313,0.678683596243382
2002-01-01,97,1,1,"0","0","0","0","0","0","0","0","0","0",205.473246377891,0,0.985226267148009,0,46,297.439484705343,0.528500049871362
2002-01-01,98,2,2,"0","0","0","0","0","0","0","0","0","0",215.018614695407,0,0.642651513549804,0,47,296.968006345269,0.471695191334851
2002-01-01,99,28,28,"1","1","1","1","1","1","1","1","1","1",4717.53036130731,11.9951113780576,33.1641222792463,1,1,298.032321641656,0.731984279415982
2002-01-01,100,7,7,"1","1","1","1","1","1","1","1","1","1",8233.53078444554,12.3188009877442,32.9956570966623,1,1,298.032858227308,0.638225301519134
2002-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",24767.8021350488,12.882026451049,36.135120680419,2,1,298.033289430157,0.794192131704261
2002-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",97.6566338505658,0,6.19061159381297,3,56,295.481563710286,1.09842277571124
2002-01-01,103,3,3,"0","0","0","0","0","0","0","0","0","1",164.246908354301,0,2.61913095998606,7,32,297.570427905886,0.715492427365918
2002-01-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",180.194064761266,0,2.92030198487884,3,71,297.843929502476,0.615512081901298
2002-01-01,105,8,8,"1","1","1","1","1","1","1","1","1","1",24795.593563413,12.3676996894865,33.0884507502332,1,1,298.033176626036,0.814402473009606
2002-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",24795.593563413,12.3676996894865,33.0884507502332,1,1,298.033176626036,0.814402473009606
2003-01-01,1,16,16,"1","1","1","1","1","1","1","1","1","1",8507.7056505619,12.630482556552,31.2530965209963,1,1,297.959836524636,0.778483792725006
