"month","UBIGEO","e_salud","dx_code","dx_type","dengue_cases"
2015-05-01,170101,"170101A101","A97.0","C",17
2015-05-01,170103,"170101A101","A97.0","C",1
2015-05-01,170101,"170101A101","A97.1","C",18
2015-05-01,170103,"170101A101","A97.1","C",1
2015-05-01,170101,"170101A101","A97.2","C",4
2015-05-01,170104,"170101A101","A97.2","C",1
2015-05-01,170101,"170101A101","A97.0","D",65
2015-05-01,170102,"170101A101","A97.0","D",5
2015-05-01,170103,"170101A101","A97.0","D",3
2015-05-01,170104,"170101A101","A97.0","D",1
2015-05-01,170101,"170101A101","A97.1","D",29
2015-05-01,170104,"170101A101","A97.1","D",2
2015-05-01,170301,"170101A101","A97.1","D",1
2015-05-01,170101,"170101A101","A97.2","D",1
2015-05-01,170101,"170101A201","A97.0","C",28
2015-05-01,170101,"170101A201","A97.2","C",1
2015-05-01,170101,"170101A201","A97.0","D",109
2015-05-01,170103,"170101A201","A97.0","D",1
2015-05-01,170101,"170101A202","A97.0","C",17
2015-05-01,170101,"170101A202","A97.1","C",2
2015-05-01,170101,"170101A202","A97.0","D",79
2015-05-01,170103,"170101A202","A97.0","D",3
2015-05-01,170302,"170101A202","A97.0","D",1
2015-05-01,170101,"170101A202","A97.1","D",2
2015-05-01,170101,"170101A202","A97.2","D",1
2015-05-01,170101,"170101A306","A97.0","C",6
2015-05-01,170101,"170101A306","A97.0","D",22
2015-05-01,170102,"170101A306","A97.0","D",1
2015-05-01,170101,"170101A307","A97.0","D",2
2015-05-01,170101,"170101A313","A97.0","D",2
2015-05-01,170101,"170101A324","A97.0","C",1
2015-05-01,170101,"170101A324","A97.0","D",4
2015-05-01,170101,"170101A325","A97.0","D",4
2015-05-01,170101,"170101A325","A97.2","D",1
2015-05-01,170101,"170101A333","A97.0","D",1
2015-05-01,170101,"170101C101","A97.0","C",1
2015-05-01,170101,"170101C101","A97.0","D",2
2015-05-01,170204,"170102A201","A97.0","C",1
2015-05-01,170102,"170102A201","A97.0","D",19
2015-05-01,170102,"170102A301","A97.0","D",3
2015-05-01,170102,"170102A307","A97.0","D",1
2015-05-01,170102,"170102A308","A97.0","C",1
2015-05-01,170102,"170102A308","A97.0","D",5
2015-05-01,170102,"170102A313","A97.0","D",1
2015-05-01,170103,"170103A201","A97.0","D",3
2015-05-01,170103,"170103A202","A97.0","C",1
2015-05-01,170103,"170103A202","A97.0","D",14
2015-05-01,170303,"170103A202","A97.0","D",1
2015-05-01,170101,"170103A301","A97.0","D",2
2015-05-01,170103,"170103A301","A97.0","D",2
2015-05-01,170103,"170103A303","A97.0","D",1
2015-05-01,170101,"170104A201","A97.0","C",1
2015-05-01,170101,"170104A201","A97.0","D",1
2015-05-01,170104,"170104A201","A97.0","D",5
2015-05-01,170104,"170104A301","A97.0","C",1
2015-05-01,170203,"170203A201","A97.0","D",9
2015-05-01,170101,"170203A306","A97.0","C",1
2015-05-01,170203,"170203A306","A97.0","D",22
2015-05-01,170204,"170204A201","A97.0","D",6
2015-05-01,170204,"170204A304","A97.0","C",1
2015-05-01,170101,"170301A201","A97.0","C",1
2015-05-01,170301,"170301A201","A97.0","C",2
2015-05-01,170301,"170301A201","A97.0","D",23
2015-05-01,170302,"170302A101","A97.0","D",16
2015-05-01,170302,"170302A101","A97.1","D",1
2015-05-01,170303,"170303A301","A97.0","D",2
2015-06-01,170104,"030101A201","A97.0","D",1
2015-06-01,170101,"030101A204","A97.0","C",1
2015-06-01,170204,"080101A101","A97.1","C",1
2015-06-01,170101,"080108C101","A97.0","C",1
2015-06-01,170102,"080902A313","A97.1","D",1
2015-06-01,170104,"150135A101","A97.1","C",1
2015-06-01,170101,"170101A101","A97.0","C",9
2015-06-01,170103,"170101A101","A97.0","C",2
2015-06-01,170101,"170101A101","A97.1","C",17
2015-06-01,170101,"170101A101","A97.0","D",40
2015-06-01,170102,"170101A101","A97.0","D",1
2015-06-01,170103,"170101A101","A97.0","D",1
2015-06-01,170101,"170101A101","A97.1","D",18
2015-06-01,170102,"170101A101","A97.1","D",2
2015-06-01,170103,"170101A101","A97.1","D",4
2015-06-01,170203,"170101A101","A97.1","D",1
2015-06-01,170303,"170101A101","A97.1","D",2
2015-06-01,170101,"170101A101","A97.2","D",1
2015-06-01,170101,"170101A201","A97.0","C",11
2015-06-01,170101,"170101A201","A97.1","C",1
2015-06-01,170101,"170101A201","A97.0","D",54
2015-06-01,170102,"170101A201","A97.0","D",1
2015-06-01,170101,"170101A201","A97.1","D",2
2015-06-01,170101,"170101A202","A97.0","C",21
2015-06-01,170101,"170101A202","A97.0","D",88
2015-06-01,170101,"170101A202","A97.1","D",1
2015-06-01,170101,"170101A302","A97.0","D",1
2015-06-01,170101,"170101A306","A97.0","C",5
2015-06-01,170101,"170101A306","A97.0","D",12
2015-06-01,170101,"170101A307","A97.0","D",2
2015-06-01,170101,"170101A313","A97.0","D",1
2015-06-01,170101,"170101A320","A97.0","D",3
2015-06-01,170101,"170101A324","A97.0","C",1
2015-06-01,170101,"170101A324","A97.0","D",3
2015-06-01,170101,"170101A325","A97.0","D",2
2015-06-01,170101,"170101C101","A97.0","C",4
2015-06-01,170101,"170101C101","A97.0","D",5
2015-06-01,170102,"170102A201","A97.0","C",3
2015-06-01,170102,"170102A201","A97.0","D",31
2015-06-01,170102,"170102A301","A97.0","D",4
2015-06-01,170102,"170102A307","A97.0","D",1
2015-06-01,170101,"170102A308","A97.0","C",2
2015-06-01,170102,"170102A308","A97.0","C",2
2015-06-01,170102,"170102A308","A97.0","D",6
2015-06-01,170102,"170102A313","A97.0","D",6
2015-06-01,170103,"170103A201","A97.0","D",2
2015-06-01,170103,"170103A202","A97.0","D",17
2015-06-01,170101,"170103A301","A97.0","D",1
2015-06-01,170103,"170103A301","A97.0","D",4
2015-06-01,170103,"170103A301","A97.1","D",1
2015-06-01,170104,"170104A201","A97.0","D",13
2015-06-01,170104,"170104A304","A97.0","D",1
2015-06-01,170201,"170201A201","A97.0","D",1
2015-06-01,170203,"170203A201","A97.0","D",9
2015-06-01,170203,"170203A301","A97.0","D",1
2015-06-01,170101,"170203A306","A97.0","D",1
2015-06-01,170203,"170203A306","A97.0","D",13
2015-06-01,170204,"170204A201","A97.0","C",3
2015-06-01,170101,"170204A201","A97.0","D",1
2015-06-01,170204,"170204A201","A97.0","D",23
2015-06-01,170204,"170204A304","A97.0","D",1
2015-06-01,170204,"170204A306","A97.0","D",3
2015-06-01,170204,"170301A201","A97.0","D",1
2015-06-01,170301,"170301A201","A97.0","D",8
2015-06-01,170302,"170302A101","A97.0","C",2
2015-06-01,170301,"170302A101","A97.0","D",1
2015-06-01,170302,"170302A101","A97.0","D",10
2015-06-01,170302,"170302A101","A97.1","D",1
2015-06-01,170302,"170302A305","A97.0","D",1
2015-06-01,170303,"170303A301","A97.0","D",1
2015-06-01,170303,"170303A304","A97.0","D",2
2015-07-01,170101,"080101A101","A97.1","D",1
2015-07-01,170101,"080108C101","A97.1","C",1
2015-07-01,170101,"080108C101","A97.0","D",1
2015-07-01,170101,"080108C101","A97.1","D",1
2015-07-01,170101,"080903A201","A97.0","D",1
2015-07-01,170101,"170101A101","A97.0","C",4
2015-07-01,170103,"170101A101","A97.0","C",1
2015-07-01,170101,"170101A101","A97.1","C",5
2015-07-01,170101,"170101A101","A97.0","D",18
2015-07-01,170102,"170101A101","A97.0","D",2
2015-07-01,170103,"170101A101","A97.0","D",2
2015-07-01,170104,"170101A101","A97.0","D",3
2015-07-01,170101,"170101A101","A97.1","D",12
2015-07-01,170102,"170101A101","A97.1","D",2
2015-07-01,170103,"170101A101","A97.1","D",1
2015-07-01,170101,"170101A201","A97.0","C",1
2015-07-01,170101,"170101A201","A97.1","C",2
2015-07-01,170101,"170101A201","A97.0","D",21
2015-07-01,170102,"170101A201","A97.0","D",1
2015-07-01,170101,"170101A201","A97.1","D",4
2015-07-01,170101,"170101A202","A97.0","C",1
2015-07-01,170101,"170101A202","A97.0","D",36
2015-07-01,170203,"170101A202","A97.0","D",1
2015-07-01,170303,"170101A202","A97.0","D",1
2015-07-01,170101,"170101A202","A97.1","D",1
2015-07-01,170101,"170101A306","A97.0","C",1
2015-07-01,170101,"170101A306","A97.0","D",14
2015-07-01,170101,"170101A307","A97.0","D",1
2015-07-01,170101,"170101A320","A97.0","D",2
2015-07-01,170101,"170101A324","A97.0","C",1
2015-07-01,170101,"170101A324","A97.0","D",5
2015-07-01,170101,"170101A327","A97.0","C",1
2015-07-01,170101,"170101A327","A97.0","D",4
2015-07-01,170102,"170102A201","A97.0","C",1
2015-07-01,170102,"170102A201","A97.0","D",7
2015-07-01,170102,"170102A301","A97.0","D",2
2015-07-01,170102,"170102A307","A97.0","D",2
2015-07-01,170102,"170102A308","A97.0","D",1
2015-07-01,170103,"170103A201","A97.0","D",1
2015-07-01,170103,"170103A202","A97.0","D",7
2015-07-01,170303,"170103A202","A97.0","D",1
2015-07-01,170103,"170103A301","A97.0","C",1
2015-07-01,170101,"170103A301","A97.0","D",1
2015-07-01,170103,"170103A301","A97.0","D",5
2015-07-01,170104,"170104A201","A97.0","D",1
2015-07-01,170201,"170201A201","A97.0","D",1
2015-07-01,170203,"170203A201","A97.0","D",7
2015-07-01,170203,"170203A307","A97.0","D",2
2015-07-01,170204,"170204A201","A97.0","C",1
2015-07-01,170204,"170204A201","A97.0","D",4
2015-07-01,170204,"170204A305","A97.0","D",1
2015-07-01,170301,"170301A201","A97.0","D",2
2015-08-01,170201,"080106A101","A97.0","D",1
2015-08-01,170104,"150125A101","A97.0","D",2
2015-08-01,170101,"170101A101","A97.0","C",1
2015-08-01,170102,"170101A101","A97.0","C",1
2015-08-01,170203,"170101A101","A97.0","C",1
2015-08-01,170303,"170101A101","A97.0","C",1
2015-08-01,170101,"170101A101","A97.1","C",3
2015-08-01,170102,"170101A101","A97.1","C",1
2015-08-01,170203,"170101A101","A97.1","C",1
2015-08-01,170303,"170101A101","A97.1","C",2
2015-08-01,170203,"170101A101","A97.2","C",1
2015-08-01,170101,"170101A101","A97.0","D",23
2015-08-01,170102,"170101A101","A97.0","D",1
2015-08-01,170103,"170101A101","A97.0","D",1
2015-08-01,170104,"170101A101","A97.0","D",1
2015-08-01,170203,"170101A101","A97.0","D",1
2015-08-01,170204,"170101A101","A97.0","D",1
2015-08-01,170301,"170101A101","A97.0","D",1
2015-08-01,170101,"170101A101","A97.1","D",13
2015-08-01,170102,"170101A101","A97.1","D",2
2015-08-01,170103,"170101A101","A97.1","D",1
2015-08-01,170203,"170101A101","A97.1","D",1
2015-08-01,170303,"170101A101","A97.1","D",1
2015-08-01,170101,"170101A201","A97.0","C",3
2015-08-01,170101,"170101A201","A97.1","C",1
2015-08-01,170101,"170101A201","A97.0","D",35
2015-08-01,170101,"170101A202","A97.0","C",2
2015-08-01,170101,"170101A202","A97.0","D",63
2015-08-01,170101,"170101A303","A97.0","D",1
2015-08-01,170101,"170101A306","A97.0","D",26
2015-08-01,170101,"170101A307","A97.0","D",3
2015-08-01,170101,"170101A316","A97.0","D",1
2015-08-01,170101,"170101A320","A97.0","D",3
2015-08-01,170101,"170101A324","A97.0","C",1
2015-08-01,170101,"170101A324","A97.0","D",8
2015-08-01,170101,"170101A327","A97.0","D",2
2015-08-01,170101,"170101A333","A97.0","D",1
2015-08-01,170102,"170102A201","A97.0","C",2
2015-08-01,170102,"170102A201","A97.0","D",21
2015-08-01,170102,"170102A301","A97.0","D",10
2015-08-01,170102,"170102A308","A97.0","C",1
2015-08-01,170103,"170103A201","A97.0","C",1
2015-08-01,170103,"170103A201","A97.0","D",4
2015-08-01,170103,"170103A202","A97.0","D",6
2015-08-01,170303,"170103A202","A97.0","D",1
2015-08-01,170103,"170103A301","A97.0","C",2
2015-08-01,170103,"170103A301","A97.0","D",14
2015-08-01,170103,"170103A303","A97.0","C",1
2015-08-01,170103,"170103A307","A97.0","D",1
