"month","UBIGEO","e_salud","dx_code","dx_type","leish_cases"
2021-03-01,170303,"170101A101","B55.1","C",2
2021-03-01,170303,"170101A101","B55.1","D",1
2021-03-01,170101,"170101A101","B55.2","D",1
2021-03-01,170101,"170101A101","B55.2","P",1
2021-03-01,170101,"170101A201","B55.1","C",1
2021-03-01,170103,"170101A201","B55.1","C",1
2021-03-01,170101,"170101A201","B55.2","P",1
2021-03-01,170101,"170101A202","B55.1","C",2
2021-03-01,170103,"170101A202","B55.1","C",4
2021-03-01,170302,"170101A202","B55.1","C",1
2021-03-01,170303,"170101A202","B55.1","C",1
2021-03-01,170101,"170101A202","B55.1","D",1
2021-03-01,170101,"170101A306","B55.1","C",1
2021-03-01,170103,"170101A306","B55.1","C",5
2021-03-01,170203,"170101A306","B55.1","C",2
2021-03-01,170303,"170101A306","B55.1","C",1
2021-03-01,170201,"170101A325","B55.1","C",1
2021-03-01,170103,"170101A332","B55.1","C",1
2021-03-01,170101,"170101C101","B55.1","C",2
2021-03-01,170303,"170101C101","B55.1","C",1
2021-03-01,170101,"170101C101","B55.1","D",1
2021-03-01,170303,"170101C101","B55.1","D",1
2021-03-01,170102,"170102A201","B55.1","C",2
2021-03-01,170101,"170102A201","B55.1","D",1
2021-03-01,170102,"170102A201","B55.1","D",2
2021-03-01,170102,"170102A307","B55.1","C",1
2021-03-01,170102,"170102A309","B55.1","C",1
2021-03-01,170104,"170102A309","B55.1","C",1
2021-03-01,170102,"170102A310","B55.1","C",1
2021-03-01,170103,"170103A201","B55.1","C",3
2021-03-01,170103,"170103A202","B55.1","D",1
2021-03-01,170103,"170103A301","B55.1","C",2
2021-03-01,170104,"170103A301","B55.2","D",1
2021-03-01,170104,"170104A201","B55.1","C",3
2021-03-01,170104,"170104A301","B55.1","C",1
2021-03-01,170101,"170203A201","B55.1","C",1
2021-03-01,170203,"170203A201","B55.1","D",1
2021-03-01,170203,"170203A304","B55.1","C",1
2021-03-01,170203,"170204A201","B55.1","C",1
2021-03-01,170204,"170204A201","B55.1","C",3
2021-03-01,170204,"170204A201","B55.1","D",1
2021-03-01,170204,"170204A302","B55.1","D",1
2021-03-01,170204,"170204A305","B55.1","C",1
2021-03-01,170301,"170301A201","B55.1","C",1
2021-03-01,170302,"170302A101","B55.1","C",3
2021-03-01,170303,"170302A101","B55.1","C",2
2021-03-01,170302,"170302A305","B55.1","C",1
2021-03-01,170302,"170302A305","B55.2","C",1
2021-03-01,170303,"170303A201","B55.1","C",1
2021-03-01,170303,"170303A301","B55.1","C",1
2021-03-01,170303,"170303A302","B55.1","C",1
2021-03-01,170303,"170303A302","B55.1","D",1
2021-03-01,170201,"200706A201","B55.1","D",1
2021-03-01,170102,"210309A304","B55.1","C",1
2021-03-01,170101,"211101A101","B55.1","C",1
2021-03-01,170102,"220301A101","B55.1","C",1
2021-03-01,170101,"220601A101","B55.2","C",1
2021-04-01,170102,"010205A305","B55.2","C",1
2021-04-01,170103,"030201A101","B55.1","C",1
2021-04-01,170101,"040101A101","B55.1","C",1
2021-04-01,170101,"070102D101","B55.1","C",1
2021-04-01,170101,"080101A101","B55.1","C",1
2021-04-01,170103,"080101A101","B55.1","C",2
2021-04-01,170201,"080101A101","B55.1","C",1
2021-04-01,170204,"080101A101","B55.1","C",1
2021-04-01,170204,"080101A101","B55.2","C",1
2021-04-01,170101,"080106A101","B55.1","C",3
2021-04-01,170103,"080106A101","B55.1","C",1
2021-04-01,170201,"080106A101","B55.1","C",4
2021-04-01,170204,"080106A101","B55.1","C",1
2021-04-01,170101,"080106A101","B55.2","C",1
2021-04-01,170201,"080106A101","B55.2","C",1
2021-04-01,170104,"080106A101","B55.1","D",1
2021-04-01,170201,"080106A101","B55.1","D",1
2021-04-01,170101,"080106A201","B55.1","C",1
2021-04-01,170103,"080201A201","B55.1","C",1
2021-04-01,170204,"080205A201","B55.1","D",1
2021-04-01,170101,"080306A201","B55.1","D",1
2021-04-01,170102,"080402A301","B55.1","D",1
2021-04-01,170103,"080902A306","B55.1","C",1
2021-04-01,170101,"080907A305","B55.1","C",1
2021-04-01,170102,"081209A301","B55.2","C",1
2021-04-01,170101,"110501A101","B55.1","C",1
2021-04-01,170101,"170101A101","B55.1","C",1
2021-04-01,170103,"170101A101","B55.1","C",3
2021-04-01,170204,"170101A101","B55.1","C",2
2021-04-01,170103,"170101A201","B55.1","C",3
2021-04-01,170101,"170101A202","B55.1","C",1
2021-04-01,170103,"170101A202","B55.1","C",2
2021-04-01,170104,"170101A202","B55.1","C",1
2021-04-01,170103,"170101A202","B55.2","C",1
2021-04-01,170203,"170101A306","B55.1","C",1
2021-04-01,170101,"170101A306","B55.1","D",1
2021-04-01,170101,"170101A307","B55.1","D",1
2021-04-01,170103,"170101A332","B55.1","C",1
2021-04-01,170101,"170101C101","B55.1","C",1
2021-04-01,170102,"170101C101","B55.1","C",1
2021-04-01,170103,"170101C101","B55.1","C",1
2021-04-01,170101,"170101C101","B55.1","D",3
2021-04-01,170203,"170102A201","B55.1","D",1
2021-04-01,170102,"170102A310","B55.1","C",1
2021-04-01,170103,"170103A201","B55.1","C",3
2021-04-01,170103,"170103A201","B55.2","C",1
2021-04-01,170103,"170103A202","B55.1","C",1
2021-04-01,170103,"170103A301","B55.1","C",2
2021-04-01,170203,"170103A301","B55.1","C",1
2021-04-01,170103,"170103A303","B55.1","C",2
2021-04-01,170103,"170103A307","B55.1","C",2
2021-04-01,170104,"170104A201","B55.1","C",2
2021-04-01,170104,"170104A201","B55.1","D",1
2021-04-01,170203,"170203A201","B55.1","D",1
2021-04-01,170204,"170204A201","B55.1","C",1
2021-04-01,170301,"170302A101","B55.1","C",1
2021-04-01,170302,"170302A101","B55.1","C",4
2021-04-01,170303,"170302A101","B55.1","C",5
2021-04-01,170102,"170303A201","B55.1","C",1
2021-04-01,170303,"170303A201","B55.1","C",2
2021-04-01,170303,"170303A303","B55.1","C",1
2021-04-01,170303,"170303A305","B55.1","C",1
2021-05-01,170101,"040101A101","B55.2","C",1
2021-05-01,170101,"080101A101","B55.1","C",1
2021-05-01,170102,"080101A101","B55.1","C",1
2021-05-01,170104,"080101A101","B55.1","C",1
2021-05-01,170201,"080101A101","B55.1","C",1
2021-05-01,170104,"080101A101","B55.2","C",1
2021-05-01,170101,"080105A201","B55.1","C",1
2021-05-01,170203,"080105A202","B55.1","C",1
2021-05-01,170101,"080106A101","B55.1","C",1
2021-05-01,170102,"080106A101","B55.1","C",1
2021-05-01,170201,"080106A101","B55.1","C",1
2021-05-01,170201,"080106A101","B55.2","C",1
2021-05-01,170102,"080201A201","B55.1","D",1
2021-05-01,170204,"080401A201","B55.1","C",1
2021-05-01,170101,"080402A301","B55.1","C",1
2021-05-01,170101,"080408A201","B55.2","C",1
2021-05-01,170101,"080508A301","B55.1","C",1
2021-05-01,170102,"080601A101","B55.2","D",1
2021-05-01,170102,"080601A201","B55.1","C",1
2021-05-01,170102,"080606A301","B55.2","C",1
2021-05-01,170101,"080801A101","B55.2","C",1
2021-05-01,170201,"081101A201","B55.1","C",2
2021-05-01,170102,"081304A201","B55.1","C",1
2021-05-01,170103,"160108A101","B55.1","C",1
2021-05-01,170104,"170101A101","B55.2","C",1
2021-05-01,170101,"170101A101","B55.1","D",3
2021-05-01,170103,"170101A101","B55.1","D",1
2021-05-01,170101,"170101A201","B55.1","C",1
2021-05-01,170102,"170101A201","B55.1","C",1
2021-05-01,170102,"170101A202","B55.1","C",1
2021-05-01,170103,"170101A202","B55.1","C",3
2021-05-01,170104,"170101A202","B55.1","C",1
2021-05-01,170203,"170101A202","B55.1","C",1
2021-05-01,170102,"170101A202","B55.2","C",1
2021-05-01,170101,"170101A202","B55.2","D",1
2021-05-01,170103,"170101A332","B55.1","C",1
2021-05-01,170103,"170101C101","B55.1","C",2
2021-05-01,170101,"170101C101","B55.1","D",3
2021-05-01,170204,"170102A201","B55.1","C",1
2021-05-01,170102,"170102A201","B55.2","C",1
2021-05-01,170101,"170102A201","B55.2","D",1
2021-05-01,170102,"170102A307","B55.1","C",1
2021-05-01,170102,"170102A308","B55.1","C",1
2021-05-01,170103,"170103A201","B55.1","C",1
2021-05-01,170103,"170103A201","B55.1","D",1
2021-05-01,170103,"170103A202","B55.1","C",2
2021-05-01,170103,"170103A301","B55.1","C",1
2021-05-01,170103,"170103A301","B55.2","C",1
2021-05-01,170101,"170103A301","B55.1","D",2
2021-05-01,170103,"170103A303","B55.1","C",3
2021-05-01,170103,"170103A306","B55.1","C",1
2021-05-01,170103,"170103A307","B55.1","C",1
2021-05-01,170104,"170104A201","B55.1","D",1
2021-05-01,170104,"170104A301","B55.1","C",2
2021-05-01,170104,"170104A307","B55.1","C",1
2021-05-01,170101,"170204A201","B55.1","D",1
2021-05-01,170204,"170204A201","B55.1","D",2
2021-05-01,170301,"170301A201","B55.1","C",2
2021-05-01,170302,"170302A101","B55.1","C",5
2021-05-01,170303,"170302A101","B55.1","C",2
2021-05-01,170302,"170302A305","B55.1","C",1
2021-05-01,170303,"170303A201","B55.1","C",1
2021-05-01,170303,"170303A305","B55.1","C",1
2021-05-01,170101,"250107A203","B55.1","C",1
2021-05-01,170104,"250107A203","B55.2","C",1
2021-06-01,170101,"010205A305","B55.1","C",1
2021-06-01,170101,"030201A101","B55.1","C",1
2021-06-01,170102,"040101A102","B55.1","C",1
2021-06-01,170302,"040101A102","B55.1","C",1
2021-06-01,170101,"050401A101","B55.1","D",1
2021-06-01,170101,"080101A101","B55.1","C",2
2021-06-01,170204,"080101A101","B55.1","C",1
2021-06-01,170104,"080101A101","B55.2","C",1
2021-06-01,170204,"080101A101","B55.2","C",1
2021-06-01,170104,"080101A202","B55.1","C",1
2021-06-01,170101,"080106A101","B55.1","C",1
2021-06-01,170201,"080106A101","B55.1","C",4
2021-06-01,170203,"080106A101","B55.2","C",1
2021-06-01,170201,"080106A101","B55.2","D",2
2021-06-01,170102,"080106A201","B55.1","C",1
2021-06-01,170102,"080302A301","B55.1","C",1
2021-06-01,170102,"080505A301","B55.2","C",1
2021-06-01,170104,"080601A201","B55.2","C",1
2021-06-01,170103,"080909A202","B55.1","C",1
2021-06-01,170102,"081201A201","B55.1","C",1
2021-06-01,170101,"100507A205","B55.1","C",1
2021-06-01,170201,"150133A101","B55.1","C",1
2021-06-01,170101,"170101A101","B55.1","C",5
2021-06-01,170102,"170101A101","B55.1","C",1
2021-06-01,170101,"170101A101","B55.1","D",1
2021-06-01,170102,"170101A201","B55.1","C",1
2021-06-01,170103,"170101A201","B55.1","C",5
2021-06-01,170104,"170101A201","B55.1","C",1
2021-06-01,170101,"170101A202","B55.1","C",2
2021-06-01,170103,"170101A202","B55.1","C",1
2021-06-01,170104,"170101A202","B55.2","C",1
2021-06-01,170201,"170101A202","B55.2","C",1
2021-06-01,170101,"170101A202","B55.2","D",1
2021-06-01,170103,"170101A306","B55.1","C",3
2021-06-01,170101,"170101C101","B55.1","D",4
2021-06-01,170102,"170102A201","B55.1","C",1
2021-06-01,170102,"170102A201","B55.1","D",1
2021-06-01,170101,"170102A308","B55.1","C",1
2021-06-01,170102,"170102A310","B55.1","D",1
2021-06-01,170103,"170103A201","B55.1","C",1
2021-06-01,170103,"170103A202","B55.1","C",1
2021-06-01,170303,"170103A202","B55.1","C",1
2021-06-01,170103,"170103A301","B55.1","C",1
2021-06-01,170103,"170103A301","B55.1","D",1
2021-06-01,170103,"170103A301","B55.2","P",1
2021-06-01,170103,"170103A303","B55.1","D",1
2021-06-01,170204,"170204A201","B55.1","D",1
2021-06-01,170301,"170301A201","B55.1","C",1
2021-06-01,170302,"170302A101","B55.1","C",3
2021-06-01,170303,"170302A101","B55.1","C",1
2021-06-01,170302,"170302A101","B55.1","D",1
2021-06-01,170302,"170302A305","B55.1","C",2
2021-06-01,170303,"170302A305","B55.2","C",1
2021-06-01,170302,"170302A307","B55.1","C",2
2021-06-01,170303,"170303A305","B55.1","C",1
2021-06-01,170302,"170303A306","B55.1","C",1
2021-06-01,170101,"250101A335","B55.1","C",1
2021-07-01,170104,"040101A102","B55.1","D",1
2021-07-01,170101,"070102D101","B55.1","C",1
2021-07-01,170101,"080101A101","B55.1","C",2
2021-07-01,170102,"080101A101","B55.1","C",1
2021-07-01,170103,"080101A101","B55.1","C",1
2021-07-01,170104,"080101A101","B55.1","C",1
2021-07-01,170201,"080101A101","B55.2","C",1
2021-07-01,170101,"080106A101","B55.1","C",1
2021-07-01,170104,"080106A101","B55.1","C",1
2021-07-01,170201,"080106A101","B55.1","C",1
2021-07-01,170201,"080106A101","B55.2","D",1
2021-07-01,170101,"080405A201","B55.1","D",1
2021-07-01,170203,"080408A201","B55.2","C",1
2021-07-01,170204,"080601A101","B55.1","D",1
2021-07-01,170104,"080605A301","B55.1","C",1
2021-07-01,170103,"080909A306","B55.1","C",1
2021-07-01,170103,"160201A101","B55.1","P",1
2021-07-01,170101,"170101A101","B55.1","C",1
2021-07-01,170102,"170101A101","B55.1","C",1
2021-07-01,170101,"170101A201","B55.1","C",2
2021-07-01,170103,"170101A201","B55.1","C",2
2021-07-01,170101,"170101A201","B55.1","D",1
2021-07-01,170101,"170101A202","B55.1","C",1
2021-07-01,170103,"170101A202","B55.1","C",2
2021-07-01,170103,"170101A306","B55.1","C",1
2021-07-01,170101,"170101C101","B55.1","D",1
2021-07-01,170102,"170102A310","B55.1","C",1
2021-07-01,170103,"170103A201","B55.1","C",1
2021-07-01,170101,"170103A202","B55.1","C",1
2021-07-01,170103,"170103A202","B55.1","C",4
2021-07-01,170103,"170103A202","B55.2","C",2
2021-07-01,170103,"170103A301","B55.1","C",1
2021-07-01,170303,"170103A301","B55.1","C",1
2021-07-01,170103,"170103A303","B55.1","C",1
2021-07-01,170203,"170203A306","B55.1","C",1
2021-07-01,170302,"170302A305","B55.1","C",3
2021-07-01,170302,"170302A307","B55.1","C",1
2021-07-01,170303,"170303A201","B55.1","C",1
2021-07-01,170102,"210301A101","B55.1","C",1
2021-07-01,170102,"211101A101","B55.1","C",1
2021-08-01,170101,"040101A101","B55.2","C",1
2021-08-01,170101,"040101A102","B55.1","D",1
2021-08-01,170101,"080101A101","B55.1","C",1
2021-08-01,170202,"080101A101","B55.1","C",1
2021-08-01,170202,"080101A101","B55.2","C",1
2021-08-01,170101,"080105A201","B55.1","D",1
2021-08-01,170101,"080106A101","B55.1","C",2
2021-08-01,170201,"080106A101","B55.1","C",1
2021-08-01,170201,"080106A101","B55.2","C",1
2021-08-01,170203,"080106A101","B55.2","C",1
2021-08-01,170101,"080401A201","B55.1","C",2
2021-08-01,170101,"080401A201","B55.2","D",1
2021-08-01,170102,"080403A301","B55.1","C",1
2021-08-01,170104,"081202A301","B55.1","D",1
2021-08-01,170101,"170101A101","B55.1","C",2
2021-08-01,170102,"170101A101","B55.1","C",1
2021-08-01,170104,"170101A101","B55.1","C",1
2021-08-01,210303,"170101A101","B55.1","C",1
2021-08-01,170101,"170101A101","B55.2","C",1
2021-08-01,170104,"170101A101","B55.2","C",1
2021-08-01,170101,"170101A101","B55.1","D",1
2021-08-01,170302,"170101A101","B55.2","P",1
2021-08-01,170103,"170101A201","B55.1","C",1
2021-08-01,170101,"170101A202","B55.1","C",1
2021-08-01,170103,"170101A202","B55.1","C",3
2021-08-01,170101,"170101A202","B55.2","P",1
2021-08-01,170104,"170101A306","B55.1","C",1
2021-08-01,170302,"170101A306","B55.1","C",1
2021-08-01,170103,"170101A314","B55.1","C",1
2021-08-01,170101,"170101A325","B55.1","C",1
2021-08-01,170101,"170101A327","B55.1","C",1
2021-08-01,170101,"170101C101","B55.1","C",2
2021-08-01,170101,"170101C101","B55.1","D",3
2021-08-01,170102,"170102A201","B55.1","C",4
2021-08-01,170103,"170103A201","B55.1","C",4
2021-08-01,170103,"170103A201","B55.1","D",2
2021-08-01,170103,"170103A202","B55.1","C",1
2021-08-01,170103,"170103A301","B55.1","C",1
2021-08-01,170303,"170103A301","B55.1","C",1
2021-08-01,170101,"170103A301","B55.1","D",1
2021-08-01,170102,"170103A301","B55.1","D",1
2021-08-01,170103,"170103A301","B55.1","D",1
2021-08-01,170103,"170103A303","B55.1","C",2
2021-08-01,170103,"170103A303","B55.1","D",3
2021-08-01,170104,"170104A201","B55.1","C",4
2021-08-01,170101,"170104A301","B55.1","C",1
2021-08-01,170104,"170104A301","B55.1","C",1
2021-08-01,170203,"170203A307","B55.1","C",1
2021-08-01,170204,"170204A302","B55.1","C",1
2021-08-01,170301,"170301A201","B55.1","C",1
2021-08-01,170302,"170302A101","B55.1","C",2
2021-08-01,170303,"170302A101","B55.1","C",2
2021-08-01,170101,"170302A101","B55.1","D",1
2021-08-01,170302,"170302A305","B55.1","C",1
2021-08-01,170302,"170302A307","B55.1","C",1
2021-08-01,170303,"170303A201","B55.1","C",7
2021-08-01,170101,"170303A301","B55.1","C",1
2021-09-01,170102,"080101A101","B55.1","C",1
2021-09-01,170204,"080101A101","B55.1","C",2
2021-09-01,170104,"080101A101","B55.2","C",1
2021-09-01,170204,"080101A101","B55.2","C",1
2021-09-01,170101,"080101A101","B55.1","D",1
2021-09-01,170101,"080106A101","B55.1","C",1
2021-09-01,170201,"080106A101","B55.1","C",1
2021-09-01,170102,"080201A201","B55.2","D",1
2021-09-01,170104,"080206A301","B55.1","C",1
2021-09-01,170102,"080401A201","B55.1","C",1
2021-09-01,170101,"081305A201","B55.1","D",1
2021-09-01,170101,"170101A101","B55.1","C",3
2021-09-01,170103,"170101A101","B55.1","C",2
2021-09-01,170104,"170101A101","B55.1","C",1
2021-09-01,170202,"170101A101","B55.1","C",1
2021-09-01,170101,"170101A101","B55.1","D",2
2021-09-01,170101,"170101A101","B55.2","P",1
2021-09-01,170104,"170101A201","B55.1","C",1
2021-09-01,170101,"170101A201","B55.2","C",1
2021-09-01,170204,"170101A202","B55.1","C",1
2021-09-01,170303,"170101A202","B55.1","C",1
2021-09-01,170101,"170101A202","B55.1","D",1
2021-09-01,170101,"170101C101","B55.1","C",1
2021-09-01,170102,"170101C101","B55.1","D",1
2021-09-01,170203,"170102A201","B55.1","C",1
2021-09-01,170103,"170102A310","B55.1","C",1
2021-09-01,170103,"170103A202","B55.1","C",1
2021-09-01,170103,"170103A307","B55.1","C",1
2021-09-01,170104,"170104A201","B55.1","C",1
2021-09-01,170104,"170104A201","B55.1","D",1
2021-09-01,170104,"170104A301","B55.1","C",2
2021-09-01,170301,"170302A101","B55.1","C",1
2021-09-01,170302,"170302A101","B55.1","C",2
2021-09-01,170302,"170302A101","B55.1","D",1
2021-09-01,170303,"170302A305","B55.1","C",1
2021-09-01,170303,"170303A201","B55.1","C",2
2021-09-01,170303,"170303A301","B55.1","C",1
2021-09-01,170101,"250107A203","B55.1","C",1
2021-10-01,170101,"040101A101","B55.1","C",1
2021-10-01,170104,"080101A101","B55.1","C",1
2021-10-01,170204,"080101A101","B55.1","C",1
2021-10-01,170102,"080101A101","B55.2","C",1
2021-10-01,170101,"080106A101","B55.1","C",1
2021-10-01,170104,"080106A101","B55.1","C",1
2021-10-01,170201,"080106A101","B55.1","C",2
2021-10-01,170302,"080106A101","B55.1","C",1
2021-10-01,170101,"080106A101","B55.1","D",1
2021-10-01,170102,"080601A101","B55.2","C",1
2021-10-01,170101,"081210A301","B55.1","C",1
2021-10-01,170101,"150135A101","B55.1","C",1
2021-10-01,170201,"150135A101","B55.1","C",1
2021-10-01,170101,"170101A101","B55.1","C",1
2021-10-01,170104,"170101A101","B55.1","C",2
2021-10-01,170101,"170101A101","B55.1","D",1
2021-10-01,170101,"170101A201","B55.1","D",1
2021-10-01,170101,"170101A202","B55.1","C",1
2021-10-01,170103,"170101A202","B55.1","C",1
2021-10-01,170101,"170101A202","B55.1","D",1
2021-10-01,170101,"170101A325","B55.1","C",1
2021-10-01,170101,"170101C101","B55.1","C",1
2021-10-01,170102,"170102A201","B55.1","C",4
2021-10-01,170203,"170102A201","B55.1","C",1
2021-10-01,170103,"170103A201","B55.1","C",1
2021-10-01,170103,"170103A202","B55.1","C",2
2021-10-01,170103,"170103A202","B55.2","C",1
2021-10-01,170103,"170103A301","B55.1","D",1
2021-10-01,170103,"170103A303","B55.1","D",1
2021-10-01,170302,"170302A101","B55.1","C",1
2021-10-01,170302,"170302A305","B55.2","D",1
2021-10-01,170302,"170302A307","B55.1","C",2
2021-10-01,170303,"170303A301","B55.1","C",1
2021-10-01,170303,"170303A305","B55.1","C",1
2021-10-01,170103,"190301A101","B55.1","C",1
2021-10-01,170102,"210201A101","B55.1","C",1
2021-10-01,170101,"211101A101","B55.1","C",2
2021-11-01,170201,"080101A101","B55.1","C",1
2021-11-01,170201,"080101A101","B55.2","C",1
2021-11-01,170104,"080101A202","B55.2","D",1
2021-11-01,170102,"080105A201","B55.1","D",1
2021-11-01,170201,"080106A101","B55.1","C",1
2021-11-01,170303,"080106A101","B55.1","C",1
2021-11-01,170104,"080206A301","B55.1","C",1
2021-11-01,170104,"080206A301","B55.1","D",1
2021-11-01,170104,"080302A301","B55.1","D",1
2021-11-01,170102,"080403A301","B55.1","D",1
2021-11-01,170102,"080601A101","B55.1","C",1
2021-11-01,170204,"080601A101","B55.2","D",1
2021-11-01,170101,"080906A201","B55.1","D",1
2021-11-01,170102,"081101A201","B55.1","C",1
2021-11-01,170204,"081201A201","B55.1","D",1
2021-11-01,170101,"081202A301","B55.1","C",1
2021-11-01,170101,"170101A101","B55.1","C",2
2021-11-01,170203,"170101A101","B55.1","C",1
2021-11-01,170101,"170101A101","B55.2","P",1
2021-11-01,170101,"170101C101","B55.1","D",2
2021-11-01,170102,"170102A201","B55.1","D",1
2021-11-01,170103,"170103A201","B55.2","D",1
2021-11-01,170103,"170103A301","B55.1","D",1
2021-11-01,170103,"170103A303","B55.1","D",1
2021-11-01,170103,"170103A307","B55.1","C",1
2021-11-01,170204,"170204A201","B55.2","P",1
2021-11-01,170301,"170301A201","B55.1","D",1
2021-11-01,170302,"170302A305","B55.1","D",1
2021-11-01,170104,"180101A101","B55.1","C",1
2021-11-01,170101,"211101A101","B55.1","C",1
2021-12-01,170201,"040101A102","B55.1","D",1
2021-12-01,170204,"080101A101","B55.1","C",1
2021-12-01,170204,"080101A101","B55.2","D",1
2021-12-01,170101,"080105A203","B55.1","D",1
2021-12-01,170101,"080201A201","B55.1","C",1
2021-12-01,170101,"080408A201","B55.1","C",1
2021-12-01,170301,"120601A101","B55.1","C",1
2021-12-01,170101,"170101A101","B55.1","D",1
2021-12-01,170103,"170101A101","B55.1","P",1
2021-12-01,170101,"170101A101","B55.2","P",2
2021-12-01,170101,"170101A201","B55.1","C",1
2021-12-01,170101,"170101A201","B55.2","P",1
2021-12-01,170102,"170102A201","B55.1","D",1
2021-12-01,170103,"170103A301","B55.1","C",1
2021-12-01,170103,"170103A301","B55.2","P",1
2021-12-01,170301,"170301A201","B55.1","D",1
2021-12-01,170101,"211101A101","B55.2","C",1
2022-01-01,170203,"010205A305","B55.2","C",1
2022-01-01,170101,"040101A101","B55.1","C",2
2022-01-01,170302,"040101A101","B55.1","C",1
2022-01-01,170101,"040101A101","B55.2","C",1
2022-01-01,170101,"040101A102","B55.1","C",1
2022-01-01,170201,"040101A102","B55.1","D",1
2022-01-01,170101,"050101A101","B55.1","C",1
2022-01-01,170101,"050509A201","B55.1","C",1
2022-01-01,170203,"070102D101","B55.1","C",1
2022-01-01,170101,"080101A101","B55.1","C",4
2022-01-01,170102,"080101A101","B55.1","C",3
2022-01-01,170103,"080101A101","B55.1","C",1
2022-01-01,170201,"080101A101","B55.1","C",3
2022-01-01,170202,"080101A101","B55.1","C",1
2022-01-01,170204,"080101A101","B55.1","C",1
2022-01-01,170101,"080101A101","B55.2","C",3
2022-01-01,170102,"080101A101","B55.2","C",4
2022-01-01,170103,"080101A101","B55.2","C",2
2022-01-01,170104,"080101A101","B55.2","C",6
2022-01-01,170203,"080101A101","B55.2","C",3
2022-01-01,170204,"080101A101","B55.2","C",4
2022-01-01,170301,"080101A101","B55.2","C",1
2022-01-01,170101,"080101A101","B55.1","D",1
2022-01-01,170101,"080105A203","B55.1","D",1
2022-01-01,170101,"080106A101","B55.1","C",2
2022-01-01,170104,"080106A101","B55.1","C",1
2022-01-01,170201,"080106A101","B55.1","C",1
2022-01-01,170101,"080106A101","B55.2","C",1
2022-01-01,170201,"080106A101","B55.2","C",3
2022-01-01,170303,"080106A101","B55.2","C",1
2022-01-01,170101,"080106A101","B55.1","D",1
2022-01-01,170201,"080106A101","B55.1","D",1
2022-01-01,170102,"080106A201","B55.1","C",1
2022-01-01,170101,"080106A303","B55.2","D",1
2022-01-01,170203,"080106A305","B55.1","D",1
2022-01-01,170101,"080305A301","B55.1","C",1
2022-01-01,170101,"080408A201","B55.1","C",1
2022-01-01,170302,"080601A101","B55.2","D",1
2022-01-01,170104,"080605A301","B55.2","C",1
2022-01-01,170103,"080901A101","B55.1","C",1
2022-01-01,170203,"081106A201","B55.1","D",1
2022-01-01,170102,"081202A301","B55.1","D",1
2022-01-01,170101,"081301A201","B55.1","C",2
2022-01-01,170101,"081301A201","B55.2","C",1
2022-01-01,170101,"120101A101","B55.1","C",1
2022-01-01,170101,"150103A102","B55.2","C",1
2022-01-01,170101,"170101A101","B55.1","C",11
2022-01-01,170103,"170101A101","B55.1","C",4
2022-01-01,170104,"170101A101","B55.1","C",2
2022-01-01,170203,"170101A101","B55.1","C",1
2022-01-01,170302,"170101A101","B55.1","C",2
2022-01-01,170303,"170101A101","B55.1","C",4
2022-01-01,170101,"170101A101","B55.2","C",3
2022-01-01,170102,"170101A101","B55.2","C",1
2022-01-01,170104,"170101A101","B55.2","C",3
2022-01-01,170302,"170101A101","B55.2","C",1
2022-01-01,170303,"170101A101","B55.1","D",1
2022-01-01,170101,"170101A201","B55.1","C",9
2022-01-01,170102,"170101A201","B55.1","C",5
2022-01-01,170103,"170101A201","B55.1","C",5
2022-01-01,170101,"170101A201","B55.2","C",2
2022-01-01,170103,"170101A201","B55.2","C",1
2022-01-01,170104,"170101A201","B55.2","C",3
2022-01-01,170101,"170101A202","B55.1","C",6
2022-01-01,170103,"170101A202","B55.1","C",7
2022-01-01,170104,"170101A202","B55.1","C",1
2022-01-01,170302,"170101A202","B55.1","C",1
2022-01-01,170303,"170101A202","B55.1","C",3
2022-01-01,170101,"170101A202","B55.2","C",4
2022-01-01,170103,"170101A202","B55.2","C",1
2022-01-01,170104,"170101A202","B55.2","C",1
2022-01-01,170101,"170101A306","B55.1","C",2
2022-01-01,170103,"170101A306","B55.1","C",3
2022-01-01,170104,"170101A306","B55.1","C",1
2022-01-01,170302,"170101A306","B55.1","C",1
2022-01-01,170303,"170101A306","B55.1","C",1
2022-01-01,170101,"170101A306","B55.2","C",1
2022-01-01,170101,"170101A306","B55.1","D",1
2022-01-01,170101,"170101A325","B55.1","C",1
2022-01-01,170101,"170101C101","B55.1","C",1
2022-01-01,170302,"170101C101","B55.1","C",1
2022-01-01,170101,"170101X301","B55.2","C",1
2022-01-01,170102,"170102A201","B55.1","C",15
2022-01-01,170202,"170102A201","B55.1","C",1
2022-01-01,210309,"170102A201","B55.1","C",1
2022-01-01,170102,"170102A201","B55.2","C",6
2022-01-01,170102,"170102A201","B55.2","D",1
2022-01-01,170102,"170102A308","B55.1","C",2
2022-01-01,170102,"170102A310","B55.1","C",3
2022-01-01,170102,"170102A310","B55.2","C",1
2022-01-01,170103,"170103A201","B55.1","C",3
2022-01-01,170103,"170103A201","B55.2","C",1
2022-01-01,170103,"170103A202","B55.1","C",3
2022-01-01,170303,"170103A202","B55.1","C",2
2022-01-01,170103,"170103A202","B55.2","C",2
2022-01-01,170102,"170103A301","B55.1","C",1
2022-01-01,170103,"170103A301","B55.1","C",8
2022-01-01,170204,"170103A301","B55.1","C",1
